"N","P","K","temperature","humidity","ph","rainfall","label"
0.0642857142857143,0.385714285714286,0.095,0.333129512280251,0.292969699482488,0.193240240810368,0.420395840390173,"pigeonpeas"
0.142857142857143,0.478571428571429,0.05,0.779874471572227,0.487090944607073,0.592311749024439,0.411887382030295,"pigeonpeas"
0.221428571428571,0.364285714285714,0.09,0.649724697754059,0.246565029599084,0.335452653414439,0.554559979009661,"pigeonpeas"
0,0.464285714285714,0.08,0.78837777673745,0.487287720331863,0.181589935779206,0.292424888125916,"pigeonpeas"
0.15,0.492857142857143,0.05,0.592981356004232,0.616491356577904,0.461423584895193,0.477958443570581,"pigeonpeas"
0.0928571428571429,0.442857142857143,0.065,0.624095926832408,0.239115199093248,0.292365734332449,0.565352301304782,"pigeonpeas"
0.192857142857143,0.492857142857143,0.075,0.45535967637235,0.533208199331611,0.366242171040349,0.257758050238998,"pigeonpeas"
0.207142857142857,0.478571428571429,0.095,0.411721538672739,0.261542549935487,0.537706409416446,0.5115230722694,"pigeonpeas"
0.0357142857142857,0.45,0.075,0.293204684040891,0.219879469533119,0.406963712747774,0.485575187091424,"pigeonpeas"
0.278571428571429,0.371428571428571,0.07,0.588184452372283,0.369494009298665,0.453630273290425,0.521647815733209,"pigeonpeas"
0.157142857142857,0.407142857142857,0.055,0.740889545794147,0.467377421567142,0.205927545229215,0.577296196167798,"pigeonpeas"
0.128571428571429,0.357142857142857,0.09,0.378002196158078,0.490552331814567,0.54133501704026,0.41895687270643,"pigeonpeas"
0.278571428571429,0.514285714285714,0.08,0.406661221902747,0.536421932899918,0.170879156105678,0.501090884747565,"pigeonpeas"
0.0928571428571429,0.5,0.075,0.623654591389411,0.245346288410737,0.540374008676435,0.57010687708211,"pigeonpeas"
0.192857142857143,0.471428571428571,0.095,0.649601777457531,0.395669119623464,0.553659990295602,0.521626320763859,"pigeonpeas"
0.185714285714286,0.421428571428571,0.085,0.491391692637406,0.307081833558914,0.258215379748685,0.319637932114362,"pigeonpeas"
0.164285714285714,0.357142857142857,0.055,0.349664640382119,0.646650636127271,0.249868110051892,0.592754897001433,"pigeonpeas"
0.0285714285714286,0.457142857142857,0.07,0.299150076587465,0.390153768806721,0.290747770031517,0.462915253704524,"pigeonpeas"
0.142857142857143,0.442857142857143,0.07,0.298967205906642,0.423300155692286,0.336944438975232,0.576381977912639,"pigeonpeas"
0.05,0.492857142857143,0.06,0.391590487375426,0.563522201541419,0.336322483062297,0.27496360082591,"pigeonpeas"
0.121428571428571,0.421428571428571,0.065,0.801301168362002,0.513275578770704,0.400388290543743,0.375038545403543,"pigeonpeas"
0.25,0.471428571428571,0.06,0.604513669501038,0.607715587277929,0.532969250960803,0.639230350011588,"pigeonpeas"
0.0785714285714286,0.478571428571429,0.085,0.589721327529888,0.356550842623163,0.519100526916965,0.546761420115791,"pigeonpeas"
0.142857142857143,0.392857142857143,0.085,0.597559922486373,0.334099520151899,0.52436123433414,0.598929500560294,"pigeonpeas"
0.0714285714285714,0.471428571428571,0.065,0.307524534309046,0.607645844482168,0.41152997102229,0.549308648889768,"pigeonpeas"
0.235714285714286,0.4,0.095,0.321965614477542,0.404566780575319,0.165262559487662,0.367327376488102,"pigeonpeas"
0.0214285714285714,0.314285714285714,0.065,0.5476435250815,0.5885325305822,0.0292537149416492,0.0447914593096262,"mothbeans"
0.157142857142857,0.385714285714286,0.09,0.530749723947521,0.431859441213388,0.134828558764923,0.0585327510002072,"mothbeans"
0.257142857142857,0.378571428571429,0.1,0.569144061280637,0.525651603888441,0.761139356495106,0.0600506497806565,"mothbeans"
0.0285714285714286,0.271428571428571,0.065,0.579741292140433,0.546357198256137,0.829801418961586,0.189578288231881,"mothbeans"
0.207142857142857,0.35,0.055,0.543894956326947,0.471190536151018,0.722865623593643,0.0425329070291615,"mothbeans"
0.228571428571429,0.271428571428571,0.085,0.664956437998852,0.464861444103221,0.274635176681501,0.184715698033092,"mothbeans"
0.1,0.357142857142857,0.05,0.531140053672656,0.478507744617243,0.706891579716821,0.191258147444339,"mothbeans"
0.0357142857142857,0.214285714285714,0.075,0.576871059385571,0.458590154414951,0.960212069653536,0.165781441399979,"mothbeans"
0.178571428571429,0.371428571428571,0.095,0.540291104252287,0.51726363337902,0.53966460977627,0.0601090417589177,"mothbeans"
0.0785714285714286,0.342857142857143,0.095,0.565233704882009,0.484283083215541,0.604812159858182,0.147721424520232,"mothbeans"
0.285714285714286,0.314285714285714,0.06,0.636918212334421,0.369026354305875,0.494923083376332,0.119837267753773,"mothbeans"
0.271428571428571,0.364285714285714,0.1,0.485376374618662,0.363107066596723,0.680591572771743,0.169656224104789,"mothbeans"
0.192857142857143,0.271428571428571,0.09,0.656496968643234,0.496899848026167,0.368655786156061,0.0888521969727356,"mothbeans"
0.171428571428571,0.235714285714286,0.085,0.449158432563598,0.51629280048482,0.730591983978717,0.0530200339552666,"mothbeans"
0.164285714285714,0.285714285714286,0.08,0.649628575301693,0.437933674274834,0.852302868751535,0.194834787584554,"mothbeans"
0.207142857142857,0.371428571428571,0.075,0.481611111372479,0.425493873196496,0.368926598030544,0.119207346092588,"mothbeans"
0.221428571428571,0.214285714285714,0.09,0.616270925634027,0.384079830762404,0.653595887044213,0.171831608626531,"mothbeans"
0,0.357142857142857,0.1,0.555217231139019,0.343068992169065,0.158532752407475,0.0918647953718654,"mothbeans"
0.05,0.285714285714286,0.085,0.478644412978382,0.356636107822716,0.99861928899762,0.19441461164351,"mothbeans"
0.121428571428571,0.378571428571429,0.1,0.639983047251643,0.34214343536343,0.458893481353595,0.0451094425884882,"mothbeans"
0.0785714285714286,0.278571428571429,0.06,0.502578170758701,0.48217118986096,0.701589586136643,0.0535078633462821,"mothbeans"
0.157142857142857,0.314285714285714,0.085,0.556940416306713,0.551818653794684,0.0320833621270485,0.188451998110811,"mothbeans"
0.0642857142857143,0.328571428571429,0.07,0.522782065190454,0.40908174522409,0.308873061961721,0.10073980947641,"mothbeans"
0.2,0.307142857142857,0.05,0.468742151021668,0.478237089907556,0.89409557507805,0.0743170320903804,"mothbeans"
0.185714285714286,0.321428571428571,0.07,0.530626518427124,0.436415036101709,0.388858325835273,0.04436134102465,"mothbeans"
0.257142857142857,0.364285714285714,0.075,0.475948012406718,0.413032179257512,0.611527056214579,0.0419003072897301,"mothbeans"
0.0571428571428571,0.392857142857143,0.065,0.642489004649633,0.370499543159736,0.0472256418487073,0.118230271928384,"mothbeans"
0.171428571428571,0.228571428571429,0.08,0.624058468961364,0.512912511607827,0.359773766376528,0.152818201998735,"mothbeans"
0.157142857142857,0.271428571428571,0.095,0.476315126515837,0.454515202738909,0.158449400340239,0.0933450169354019,"mothbeans"
0.257142857142857,0.271428571428571,0.095,0.524201614915708,0.342903629410836,0.000878958094326186,0.076616906725864,"mothbeans"
0.157142857142857,0.278571428571429,0.095,0.444297181967761,0.49077765864146,0.392777924053819,0.139336286842284,"mothbeans"
0.121428571428571,0.271428571428571,0.085,0.609350421547341,0.369122966757757,0.310028549825549,0.0748838158582422,"mothbeans"
0.0571428571428571,0.285714285714286,0.05,0.552944495043042,0.545070083902755,0.172092305942487,0.048966755632477,"mothbeans"
0.05,0.364285714285714,0.09,0.502539583183058,0.300398297854057,0.317318745296966,0.126794218105073,"mothbeans"
0.257142857142857,0.371428571428571,0.055,0.56781977087556,0.500259321222491,0.744614530408877,0.132271606317151,"mothbeans"
0.0785714285714286,0.285714285714286,0.07,0.570288385754613,0.351146303342874,0.0502740490602508,0.0858812741903678,"mothbeans"
0.0428571428571429,0.221428571428571,0.085,0.441621488534185,0.531174586538161,0.834292094122344,0.0791688820975008,"mothbeans"
0.121428571428571,0.371428571428571,0.075,0.564740520962093,0.360960338706821,0.0449156564266275,0.165134068723639,"mothbeans"
0.0285714285714286,0.3,0.075,0.492221078884044,0.591408605556549,0.107060743224187,0.186748358667182,"mothbeans"
0.0642857142857143,0.314285714285714,0.055,0.632977546165143,0.316219849013243,0.64643332358015,0.1251757911924,"mothbeans"
0.178571428571429,0.328571428571429,0.095,0.478584049105561,0.553060688970893,0.91565045555761,0.161195376791261,"mothbeans"
0.257142857142857,0.278571428571429,0.08,0.467710168309872,0.432480111640174,0.157285927360125,0.0656568987370715,"mothbeans"
0.15,0.235714285714286,0.075,0.52451938873889,0.575217769127322,0.356052396138773,0.150859358662607,"mothbeans"
0.264285714285714,0.371428571428571,0.075,0.639169758649908,0.356524545969864,0.598651956080813,0.181743438295318,"mothbeans"
0.228571428571429,0.307142857142857,0.065,0.505925249902103,0.491627822880843,0.387034257140721,0.157896860415493,"mothbeans"
0.207142857142857,0.278571428571429,0.075,0.608773569759362,0.57515146691487,0.795503269045988,0.0417485340742293,"mothbeans"
0.178571428571429,0.328571428571429,0.065,0.543828388691509,0.47318540394486,0.926038528731767,0.108041113935835,"mothbeans"
0.0714285714285714,0.278571428571429,0.095,0.636069161135903,0.335536478359329,0.704420186460059,0.136751918845353,"mothbeans"
0.164285714285714,0.214285714285714,0.065,0.50689384663063,0.386208900436493,0.296989106863828,0.0602925459839019,"mothbeans"
0.0642857142857143,0.392857142857143,0.09,0.664112613800326,0.500627741155616,0.430965190744014,0.158232865324405,"mothbeans"
0.0214285714285714,0.378571428571429,0.08,0.474485415398208,0.379923361852535,0.879571037649723,0.127156854846662,"mothbeans"
0.157142857142857,0.264285714285714,0.085,0.479681600595364,0.498208779065349,0.681598092270607,0.101515429170821,"mothbeans"
0.0857142857142857,0.242857142857143,0.08,0.578697886987448,0.566953659500367,0.727658830110319,0.180564916379511,"mothbeans"
0.278571428571429,0.221428571428571,0.085,0.588740500608472,0.539466868492757,0.865780109511424,0.0496574253800951,"mothbeans"
0.228571428571429,0.257142857142857,0.055,0.56845388092476,0.549864254208446,0.652770453193517,0.173658024039942,"mothbeans"
0.214285714285714,0.257142857142857,0.05,0.459296270210497,0.348943909138775,0.370174056481571,0.114495968374093,"mothbeans"
0.135714285714286,0.221428571428571,0.085,0.476938383423804,0.516724377764139,0.413696815610956,0.132341120561589,"mothbeans"
0.0285714285714286,0.292857142857143,0.05,0.63664821695259,0.561639416925674,0,0.15649662772203,"mothbeans"
0.15,0.242857142857143,0.075,0.523277386280766,0.443777124034027,0.603895925498674,0.145625058287941,"mothbeans"
0.25,0.371428571428571,0.1,0.524248186751056,0.326677188532074,0.752004860734533,0.182920951261384,"mothbeans"
0.157142857142857,0.357142857142857,0.095,0.566497388084446,0.502174450400996,0.8018282853,0.15922109577684,"mothbeans"
0.25,0.328571428571429,0.06,0.57313405625803,0.415101512454245,0.00840865713466362,0.0741662116002097,"mothbeans"
0.121428571428571,0.364285714285714,0.06,0.548561315519318,0.363444963864088,0.381291407602956,0.177660631594742,"mothbeans"
0.2,0.371428571428571,0.06,0.621291678639643,0.552056646876939,0.91927522465872,0.149650597426612,"mothbeans"
0.157142857142857,0.221428571428571,0.055,0.624270686710543,0.425942692121378,0.727718501464325,0.159419839224115,"mothbeans"
0.0785714285714286,0.257142857142857,0.07,0.517461467293007,0.321452817577009,0.253023539780056,0.0859604908280425,"mothbeans"
0.271428571428571,0.235714285714286,0.065,0.501719770587481,0.547449268841751,0.433784012371644,0.0557673245581111,"mothbeans"
0.164285714285714,0.228571428571429,0.095,0.572532676365126,0.349578623850714,0.697809328018421,0.0493876290795467,"mothbeans"
0.178571428571429,0.214285714285714,0.075,0.576094235249414,0.339411045862644,0.842621807822439,0.185698335683546,"mothbeans"
0.285714285714286,0.285714285714286,0.075,0.589707520284301,0.506722415089492,0.524660701154612,0.0651404421036616,"mothbeans"
0.164285714285714,0.378571428571429,0.07,0.44032532768753,0.513206218948937,0.270418510272073,0.140033870503862,"mothbeans"
0.0142857142857143,0.364285714285714,0.09,0.511556628185984,0.531149748172376,0.629101979599451,0.0600227336243686,"mothbeans"
0.0214285714285714,0.364285714285714,0.06,0.555912415825148,0.457838075613326,0.809372545782356,0.114692544325436,"mothbeans"
0.185714285714286,0.328571428571429,0.1,0.572146879518717,0.447592842094484,0.666800948349963,0.125758737089186,"mothbeans"
0.278571428571429,0.264285714285714,0.075,0.588935519702705,0.548219734244698,0.707763145509697,0.0740694249600022,"mothbeans"
0.192857142857143,0.385714285714286,0.075,0.550467704511609,0.447383855296947,0.138864618661153,0.0567660429647797,"mothbeans"
0.171428571428571,0.285714285714286,0.07,0.517444434492583,0.403232057993224,0.380638231560222,0.0522056348658665,"mothbeans"
0.05,0.25,0.06,0.642376943233248,0.311092116523829,0.781813661080571,0.120627163023599,"mothbeans"
0.107142857142857,0.285714285714286,0.09,0.441280682740133,0.550322395977888,0.578420774674202,0.0927222383969552,"mothbeans"
0.185714285714286,0.335714285714286,0.09,0.607253657387469,0.412321819890744,0.221938271312282,0.117543251522231,"mothbeans"
0.142857142857143,0.285714285714286,0.055,0.605856080517089,0.470815313675848,0.174401417071546,0.0906252423434882,"mothbeans"
0.242857142857143,0.35,0.095,0.642363608873914,0.318479725012586,0.236574072247086,0.174565658722007,"mothbeans"
0.135714285714286,0.328571428571429,0.1,0.51590138139746,0.396411034040961,0.00320570779738566,0.0850255079460513,"mothbeans"
0.207142857142857,0.257142857142857,0.08,0.650456933422454,0.566833345006088,0.834333132864465,0.159356894936765,"mothbeans"
0.142857142857143,0.321428571428571,0.085,0.636194766381867,0.375261992066566,0.917857636281518,0.0650432399776349,"mothbeans"
0.0785714285714286,0.25,0.09,0.59646956328658,0.569146851363145,0.357606963620809,0.107730135859258,"mothbeans"
0.107142857142857,0.35,0.05,0.606900394426604,0.498972113779481,0.75426913674274,0.0885552853814318,"mothbeans"
0.25,0.357142857142857,0.085,0.63309242538675,0.447587624409184,0.797808310093768,0.126848221813004,"mothbeans"
0.0642857142857143,0.385714285714286,0.1,0.618870897869377,0.535498143280713,0.652290496027915,0.0544771952474949,"mothbeans"
0.285714285714286,0.285714285714286,0.065,0.620122674840442,0.477663884108817,0.273163478865962,0.0384728480065422,"mothbeans"
0.25,0.235714285714286,0.07,0.473494953993276,0.570713649186876,0.87211885365879,0.0449077671370037,"mothbeans"
0.1,0.378571428571429,0.06,0.6229922964013,0.53320767625656,0.171211553230327,0.0477024523311985,"mothbeans"
0.285714285714286,0.357142857142857,0.065,0.61856574965004,0.307202389176326,0.561594352175072,0.0996691644927217,"mothbeans"
0.128571428571429,0.221428571428571,0.09,0.435944282177801,0.46087757654504,0.576847759329499,0.0532525166833002,"mothbeans"
0.25,0.335714285714286,0.05,0.570239358239317,0.546983265081644,1,0.16333694378511,"mothbeans"
0.0285714285714286,0.385714285714286,0.085,0.588575790997944,0.405315400479009,0.841218956772243,0.0798612089742931,"mothbeans"
0.157142857142857,0.328571428571429,0.055,0.549218420523412,0.549333340030809,0.798532449275684,0.179247923189273,"mothbeans"
0.235714285714286,0.3,0.06,0.460328511747172,0.396824049738455,0.795722002168416,0.157024172815118,"mothbeans"
0.0142857142857143,0.328571428571429,0.06,0.489275086480254,0.369854884305796,0.362929014621242,0.0658212861595274,"mothbeans"
0.114285714285714,0.328571428571429,0.08,0.636845835199542,0.416671884663043,0.00423871221648001,0.0452730378036116,"mothbeans"
0.135714285714286,0.357142857142857,0.075,0.533937340566574,0.857953175805261,0.57237254369724,0.124025692350729,"mungbean"
0.0571428571428571,0.35,0.075,0.559783935866348,0.775918611187865,0.548876549516892,0.066773666311166,"mungbean"
0.257142857142857,0.357142857142857,0.075,0.521926084830989,0.817562423320481,0.48694426038432,0.126047176146834,"mungbean"
0.0714285714285714,0.364285714285714,0.055,0.555200940666712,0.779100790522018,0.516836746372572,0.0580061280952295,"mungbean"
0.157142857142857,0.364285714285714,0.06,0.604112357222231,0.852383372455746,0.52657067434816,0.0881659509904748,"mungbean"
0.0642857142857143,0.371428571428571,0.095,0.604498217196659,0.880233511411614,0.569234239039776,0.0818531217482824,"mungbean"
0.242857142857143,0.385714285714286,0.09,0.566328543301712,0.804799712638152,0.533572530718265,0.130309086802732,"mungbean"
0.221428571428571,0.328571428571429,0.1,0.536882413022956,0.831882396438997,0.574156705782932,0.117865495102509,"mungbean"
0,0.314285714285714,0.065,0.598509342357388,0.85948021455904,0.54201550719753,0.0776494491989837,"mungbean"
0.15,0.242857142857143,0.075,0.554344661023047,0.791626552172428,0.553630243649683,0.0953682164921427,"mungbean"
0.2,0.214285714285714,0.085,0.594112178255731,0.84545236870769,0.567903358074211,0.142486858615458,"mungbean"
0.121428571428571,0.335714285714286,0.06,0.546856644938826,0.842162923408694,0.444800053272966,0.0877776343511628,"mungbean"
0.171428571428571,0.264285714285714,0.09,0.556646747630726,0.794424578843101,0.454610924943892,0.0855070847874341,"mungbean"
0.2,0.292857142857143,0.055,0.579126383913008,0.824774728641927,0.491332693647768,0.0923260377660271,"mungbean"
0.15,0.235714285714286,0.08,0.600568820813541,0.842168250515135,0.48720999927541,0.0622771019823925,"mungbean"
0.242857142857143,0.392857142857143,0.1,0.601394604171954,0.827203180508154,0.511497721148864,0.0738909492810309,"mungbean"
0.135714285714286,0.342857142857143,0.085,0.546296634558594,0.772168831030453,0.520677468649109,0.081262313631122,"mungbean"
0.221428571428571,0.378571428571429,0.05,0.524668161107074,0.824854328672706,0.562461684753731,0.11250237519079,"mungbean"
0.135714285714286,0.214285714285714,0.095,0.52466927617745,0.809397996353318,0.525408695535131,0.10385664732182,"mungbean"
0.171428571428571,0.342857142857143,0.06,0.577588020655822,0.87280999610701,0.453556045626324,0.134535300634308,"mungbean"
0.0928571428571429,0.3,0.075,0.58514295330126,0.859494927503023,0.472720038876411,0.082369284541786,"mungbean"
0.221428571428571,0.342857142857143,0.055,0.571490355579345,0.83475871860247,0.458335774314246,0.101795708072608,"mungbean"
0.2,0.285714285714286,0.09,0.597550808235125,0.770388334534193,0.464129044059942,0.131315491894651,"mungbean"
0.221428571428571,0.228571428571429,0.08,0.528369331623119,0.841611906187651,0.498987472263699,0.0614376584209235,"mungbean"
0.235714285714286,0.392857142857143,0.05,0.577507996996141,0.786395201245089,0.467485289191038,0.130411048783164,"mungbean"
0.242857142857143,0.285714285714286,0.08,0.555603947358944,0.797307490422366,0.432734270419773,0.060355330759187,"mungbean"
0.0928571428571429,0.371428571428571,0.1,0.558818987650386,0.839308865764456,0.522263873024751,0.108719942858533,"mungbean"
0.235714285714286,0.371428571428571,0.06,0.547224847719332,0.868600687517995,0.509988772572246,0.13503690137735,"mungbean"
0.228571428571429,0.371428571428571,0.085,0.569997530005774,0.854445290911981,0.50769700796413,0.0874970959907867,"mungbean"
0.164285714285714,0.385714285714286,0.1,0.545213389312676,0.868754429937656,0.437926589834397,0.131048038158119,"mungbean"
0.25,0.257142857142857,0.065,0.570446359605489,0.785475429761507,0.497680834656712,0.142480872170751,"mungbean"
0.0428571428571429,0.307142857142857,0.095,0.568456520536801,0.820731713240803,0.511012611221798,0.101570119211748,"mungbean"
0.207142857142857,0.221428571428571,0.1,0.558379976466279,0.865352758093204,0.563815791402043,0.101870853344441,"mungbean"
0.0285714285714286,0.221428571428571,0.085,0.53897552694859,0.838449694461994,0.545537086239724,0.0847466895137436,"mungbean"
0.0714285714285714,0.385714285714286,0.085,0.567674027217572,0.848502832751202,0.567766805696529,0.0601220453333877,"mungbean"
0.1,0.307142857142857,0.08,0.585951835854198,0.822907657508683,0.542193866395103,0.119350310505754,"mungbean"
0.0571428571428571,0.321428571428571,0.08,0.568250809851676,0.873231640209774,0.4220884506244,0.108812610279279,"mungbean"
0.142857142857143,0.25,0.05,0.595343707775466,0.861102567292713,0.574579876668189,0.0892168344770366,"mungbean"
0.257142857142857,0.271428571428571,0.085,0.545230041336366,0.850507337187974,0.448674652149132,0.137098573412058,"mungbean"
0.1,0.371428571428571,0.05,0.604021133504157,0.803626228173862,0.484995620174526,0.07152597938829,"mungbean"
0.0785714285714286,0.392857142857143,0.09,0.531169745362608,0.8660864294125,0.548689701030503,0.110964204726088,"mungbean"
0.0714285714285714,0.385714285714286,0.05,0.602721338492212,0.87544196068071,0.438429832710689,0.138874665571041,"mungbean"
0.05,0.392857142857143,0.1,0.558098816607302,0.799102926753994,0.449880582925762,0.128754570949862,"mungbean"
0.0142857142857143,0.3,0.05,0.603817377779009,0.836794556914615,0.450474485882797,0.137247464668464,"mungbean"
0.142857142857143,0.285714285714286,0.085,0.595789087715876,0.883487403821996,0.52871784998757,0.12484314250357,"mungbean"
0.0142857142857143,0.242857142857143,0.05,0.552270336578445,0.800869518132928,0.462464745961202,0.105649387726339,"mungbean"
0.192857142857143,0.25,0.095,0.545615195424761,0.883512907580307,0.553356534416026,0.117244934248813,"mungbean"
0.25,0.307142857142857,0.05,0.524608364525589,0.853825847448484,0.54071898289964,0.125116278785583,"mungbean"
0.0285714285714286,0.385714285714286,0.1,0.541164267484694,0.789566229538384,0.423365249055346,0.123626038355435,"mungbean"
0.00714285714285714,0.307142857142857,0.095,0.588820045356044,0.832285265950336,0.42425211108827,0.139483357182239,"mungbean"
0.257142857142857,0.271428571428571,0.08,0.560620406224525,0.823590311862408,0.56539567745823,0.11754689691182,"mungbean"
0.0785714285714286,0.292857142857143,0.095,0.540236028498858,0.881300580549614,0.459462553580166,0.130463312408462,"mungbean"
0.242857142857143,0.3,0.07,0.530506444056481,0.830458780961555,0.476497952639014,0.118344170476902,"mungbean"
0.15,0.278571428571429,0.065,0.52348694289699,0.847387430265283,0.563540880987437,0.108698827700345,"mungbean"
0.121428571428571,0.378571428571429,0.075,0.552104843319641,0.835919364747235,0.45481688315547,0.0683568223039157,"mungbean"
0.178571428571429,0.25,0.08,0.542545612993548,0.780191292465747,0.426750262190244,0.0860953499086385,"mungbean"
0.0142857142857143,0.235714285714286,0.065,0.536893891705471,0.88273046627841,0.484444049826195,0.0908020699466728,"mungbean"
0.0642857142857143,0.307142857142857,0.075,0.597964127463189,0.816853736534017,0.446759725872567,0.128917911987538,"mungbean"
0.264285714285714,0.314285714285714,0.1,0.605135710333799,0.835191328383412,0.452652269553584,0.0760899417321728,"mungbean"
0.257142857142857,0.235714285714286,0.05,0.560633162101647,0.855538786072199,0.437910031452379,0.135743244909859,"mungbean"
0.285714285714286,0.378571428571429,0.05,0.592212145681085,0.855664696442971,0.540196758440715,0.0824247962494807,"mungbean"
0.214285714285714,0.278571428571429,0.055,0.59984403453836,0.800636404556986,0.456831832006025,0.1103070671091,"mungbean"
0.00714285714285714,0.385714285714286,0.09,0.534948417287021,0.850620474098662,0.572232171924931,0.0846884848543809,"mungbean"
0.0642857142857143,0.307142857142857,0.085,0.54362085733692,0.849725804501502,0.450703169803435,0.10525230755163,"mungbean"
0.1,0.257142857142857,0.06,0.582606208081348,0.865862862189548,0.556927144314701,0.0583399599755839,"mungbean"
0.25,0.335714285714286,0.07,0.524547737236761,0.882343777680822,0.496680200073625,0.0619565650734368,"mungbean"
0.221428571428571,0.307142857142857,0.06,0.575472575767279,0.84788585744603,0.480532580106745,0.12066174505977,"mungbean"
0.0285714285714286,0.257142857142857,0.075,0.554422809493612,0.811234239771458,0.488809918025316,0.0619249447523935,"mungbean"
0.214285714285714,0.228571428571429,0.1,0.604468479882366,0.768594066372405,0.562222381018772,0.124249642943639,"mungbean"
0.0642857142857143,0.214285714285714,0.075,0.533413391780379,0.778336688576707,0.530152036402558,0.073003587720265,"mungbean"
0.142857142857143,0.257142857142857,0.075,0.586729351816057,0.877579279285684,0.554915732136484,0.110341350167927,"mungbean"
0.264285714285714,0.321428571428571,0.09,0.597629921703547,0.865894917217902,0.470537970205642,0.128643837099168,"mungbean"
0.242857142857143,0.214285714285714,0.08,0.562974962833167,0.79812521980905,0.494473049052664,0.136432624549758,"mungbean"
0.1,0.228571428571429,0.05,0.549118560605362,0.813284043860837,0.478450566823169,0.103199377065521,"mungbean"
0.164285714285714,0.242857142857143,0.085,0.586253227669446,0.789995938492543,0.522536547631679,0.0783677220065719,"mungbean"
0.0357142857142857,0.285714285714286,0.08,0.560612366297386,0.860342422006541,0.463797036805909,0.0820554254042664,"mungbean"
0.157142857142857,0.228571428571429,0.075,0.539509840494705,0.842655120000334,0.482242232583611,0.0684396897919528,"mungbean"
0.285714285714286,0.328571428571429,0.06,0.569161898389415,0.838318827710139,0.521877738137383,0.107074542240026,"mungbean"
0.192857142857143,0.364285714285714,0.075,0.584959923652606,0.849902914634145,0.45316288000479,0.112546592905355,"mungbean"
0.221428571428571,0.25,0.085,0.59062629609311,0.838770151889213,0.444885033248303,0.119072172550481,"mungbean"
0.271428571428571,0.221428571428571,0.08,0.551045957167724,0.823884423758441,0.47456610439148,0.0571554788111585,"mungbean"
0.0428571428571429,0.228571428571429,0.06,0.552682853793719,0.770987655123162,0.506340678104678,0.0644281459688702,"mungbean"
0.0428571428571429,0.3,0.065,0.583534501012946,0.770174837905819,0.4992776649222,0.0716877124437531,"mungbean"
0.171428571428571,0.278571428571429,0.06,0.603561725083146,0.76731233208623,0.491673687054047,0.10940805951495,"mungbean"
0.178571428571429,0.385714285714286,0.07,0.580796146994431,0.809913363279932,0.485491941797671,0.0852907054850102,"mungbean"
0.228571428571429,0.364285714285714,0.08,0.532562754346905,0.868003615078533,0.497333101947274,0.136835712653007,"mungbean"
0.0571428571428571,0.285714285714286,0.065,0.548200122531457,0.830137223140278,0.545271177684157,0.082772709883719,"mungbean"
0.135714285714286,0.242857142857143,0.06,0.58695247349583,0.787912529164205,0.526473719108845,0.0871676203705709,"mungbean"
0.278571428571429,0.228571428571429,0.05,0.578816210129449,0.811105503698865,0.515835174358263,0.142388677394314,"mungbean"
0.235714285714286,0.228571428571429,0.07,0.54809786604424,0.843362628118129,0.572044170933103,0.0836049867908269,"mungbean"
0.185714285714286,0.35,0.06,0.565906501503064,0.871391306097428,0.430433940943615,0.105186197201262,"mungbean"
0.15,0.328571428571429,0.05,0.58936345564973,0.874093588336169,0.493656004185021,0.100917700134103,"mungbean"
0.157142857142857,0.35,0.075,0.566310651386336,0.809342946087147,0.495319629379829,0.0747330715674162,"mungbean"
0.207142857142857,0.285714285714286,0.055,0.562733497011843,0.8592159459378,0.478766345693368,0.0823045089553302,"mungbean"
0.0285714285714286,0.25,0.08,0.573076351509546,0.772240339962761,0.500875465587626,0.0865440532533319,"mungbean"
0.0714285714285714,0.228571428571429,0.085,0.571074769481499,0.873380929958895,0.554402469880832,0.137663494265811,"mungbean"
0.0285714285714286,0.278571428571429,0.07,0.548947535897347,0.808048538663042,0.531424840020426,0.0827953844519786,"mungbean"
0.142857142857143,0.285714285714286,0.06,0.555208400389966,0.81002620097396,0.507936408894595,0.0612008924346696,"mungbean"
0.164285714285714,0.285714285714286,0.09,0.572481046253765,0.844961018905031,0.540932362649077,0.129022141051164,"mungbean"
0.178571428571429,0.307142857142857,0.08,0.562769713269528,0.807615208779002,0.429671322915954,0.116197470499749,"mungbean"
0.4,0.528571428571429,0.05,0.592792909110692,0.57091604400224,0.614241361414531,0.185665002763367,"blackgram"
0.178571428571429,0.407142857142857,0.08,0.513881155656717,0.628552801513566,0.549785027052921,0.168636214178506,"blackgram"
0.3,0.4,0.085,0.500635876270747,0.560288840176754,0.608661333322896,0.179705459873856,"blackgram"
0.3,0.485714285714286,0.1,0.723421765770954,0.617717323177844,0.466090088282532,0.190496452686207,"blackgram"
0.314285714285714,0.378571428571429,0.065,0.551244359349896,0.5926936903694,0.51469431309632,0.187835552165439,"blackgram"
0.357142857142857,0.357142857142857,0.055,0.573573504460198,0.595835925854191,0.633977608994319,0.151073582145095,"blackgram"
0.25,0.478571428571429,0.08,0.723404637991555,0.583616836200338,0.658855908338868,0.167573321050088,"blackgram"
0.214285714285714,0.421428571428571,0.075,0.718472002805468,0.551919830787974,0.477234493967572,0.171765504958425,"blackgram"
0.192857142857143,0.421428571428571,0.08,0.689141480303049,0.634898967692256,0.628124314413999,0.192062565892541,"blackgram"
